date,target_tonnage,actual_production_tonnes,shortfall_gap_tonnes,is_shortfall,rainfall_mm,soil_moisture,ambient_temp_c,ndvi,ndwi,land_surface_temp_c,excavator_ex01_avail,excavator_ex02_avail,excavator_avg_avail,active_haul_trucks,truck_avail_pct,crusher_avail_pct,blast_delay_days,haul_efficiency,shift_efficiency
2022-09-23,1683.3,1290.2,-393.1,1,2.9,0.371,25.6,0.601,0.019,27.3,0.92,0.9,0.91,6,1.0,0.94,1,0.9,0.97
2022-09-24,1683.3,1733.5,50.2,0,6.5,0.396,25.6,0.64,0.09,27.1,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.97
2022-09-25,1683.3,1299.2,-384.1,1,12.9,0.442,26.7,0.613,0.072,27.9,0.92,0.9,0.91,4,0.67,0.94,0,0.88,0.95
2022-09-26,1683.3,1635.1,-48.2,0,0.4,0.353,29.1,0.573,0.008,30.9,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.89
2022-09-27,1683.3,1764.2,80.9,0,1.8,0.363,28.3,0.607,0.069,30.0,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.99
2022-09-28,1683.3,1492.4,-190.9,1,5.6,0.39,28.1,0.568,0.044,29.7,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.93
2022-09-29,1683.3,1123.9,-559.4,1,32.5,0.582,23.0,0.58,0.146,23.6,0.92,0.9,0.91,5,0.83,0.94,0,0.69,0.95
2022-09-30,1683.3,1428.7,-254.6,1,3.8,0.377,25.7,0.602,0.095,27.3,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.82
2022-10-01,1783.3,1651.4,-131.9,0,0.0,0.12,29.8,0.276,-0.073,32.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2022-10-02,1783.3,1582.2,-201.1,1,0.0,0.12,30.8,0.242,-0.043,33.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2022-10-03,1783.3,1602.6,-180.7,1,0.0,0.12,15.5,0.298,-0.05,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2022-10-04,1783.3,1543.9,-239.4,1,0.0,0.12,22.8,0.24,-0.035,25.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2022-10-05,1783.3,1657.8,-125.5,0,0.0,0.12,28.1,0.26,-0.042,31.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2022-10-06,1783.3,1686.7,-96.6,0,0.1,0.121,30.3,0.268,-0.069,33.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2022-10-07,1783.3,1125.7,-657.6,1,0.0,0.12,18.9,0.235,-0.08,21.8,0.92,0.42,0.67,4,0.67,0.94,0,0.97,0.86
2022-10-08,1783.3,1060.5,-722.8,1,0.0,0.12,24.9,0.292,-0.052,27.8,0.92,0.9,0.91,4,0.67,0.54,0,0.97,0.97
2022-10-09,1783.3,1182.2,-601.1,1,0.0,0.12,22.8,0.244,-0.063,25.7,0.92,0.9,0.91,4,0.67,0.67,0,0.97,0.83
2022-10-10,1783.3,1631.1,-152.2,1,0.0,0.12,28.8,0.259,-0.058,31.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2022-10-11,1783.3,1361.4,-421.9,1,0.6,0.123,23.3,0.268,-0.083,26.2,0.92,0.9,0.91,4,0.67,0.68,0,0.97,0.94
2022-10-12,1783.3,1068.6,-714.7,1,0.0,0.12,19.5,0.247,-0.026,22.4,0.92,0.9,0.91,4,0.67,0.52,0,0.97,0.95
2022-10-13,1783.3,1572.9,-210.4,1,0.0,0.12,21.6,0.222,-0.053,24.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2022-10-14,1783.3,1579.0,-204.3,1,0.0,0.12,23.2,0.254,-0.07,26.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2022-10-15,1783.3,1368.6,-414.7,1,0.0,0.12,26.7,0.251,-0.068,29.6,0.63,0.9,0.77,6,1.0,0.94,0,0.97,0.96
2022-10-16,1783.3,1617.7,-165.6,1,0.0,0.12,24.2,0.271,-0.067,27.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2022-10-17,1783.3,1624.2,-159.1,1,0.0,0.12,19.3,0.235,-0.074,22.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2022-10-18,1783.3,1681.5,-101.8,0,0.0,0.12,24.8,0.285,-0.022,27.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2022-10-19,1783.3,1436.8,-346.5,1,0.0,0.12,27.4,0.264,-0.053,30.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2022-10-20,1783.3,1591.9,-191.4,1,0.0,0.12,29.8,0.234,-0.051,32.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2022-10-21,1783.3,1017.9,-765.4,1,0.0,0.12,14.5,0.251,-0.057,20.0,0.92,0.9,0.91,5,0.83,0.62,0,0.97,0.87
2022-10-22,1783.3,1610.4,-172.9,1,0.0,0.12,24.0,0.268,-0.058,26.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2022-10-23,1783.3,1128.8,-654.5,1,0.0,0.12,24.9,0.261,-0.016,27.8,0.54,0.9,0.72,4,0.67,0.56,0,0.97,0.95
2022-10-24,1783.3,1332.8,-450.5,1,0.0,0.12,22.2,0.274,-0.06,25.1,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.93
2022-10-25,1783.3,1591.6,-191.7,1,0.0,0.12,26.1,0.278,-0.027,29.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2022-10-26,1783.3,1357.7,-425.6,1,0.0,0.12,18.2,0.25,-0.076,21.1,0.92,0.48,0.7,4,0.67,0.94,0,0.97,0.97
2022-10-27,1783.3,1306.9,-476.4,1,0.0,0.12,24.1,0.23,-0.076,27.0,0.92,0.52,0.72,4,0.67,0.94,0,0.97,0.95
2022-10-28,1783.3,1691.7,-91.6,0,0.0,0.12,23.4,0.205,-0.049,26.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2022-10-29,1783.3,1729.8,-53.5,0,0.0,0.12,17.9,0.287,-0.051,20.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,1.0
2022-10-30,1783.3,1497.5,-285.8,1,0.0,0.12,28.8,0.228,-0.051,31.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2022-10-31,1783.3,1690.6,-92.7,0,0.0,0.12,24.5,0.253,-0.071,27.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2022-11-01,1783.3,1608.8,-174.5,1,0.0,0.12,24.9,0.224,-0.033,27.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2022-11-02,1783.3,1641.9,-141.4,0,1.5,0.128,21.2,0.253,-0.073,24.1,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.96
2022-11-03,1783.3,1637.4,-145.9,0,0.0,0.12,28.7,0.255,-0.043,31.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2022-11-04,1783.3,1213.1,-570.2,1,0.0,0.12,28.6,0.237,-0.063,31.5,0.48,0.9,0.69,5,0.83,0.94,0,0.97,0.87
2022-11-05,1783.3,1701.4,-81.9,0,0.0,0.12,24.0,0.258,-0.074,26.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2022-11-06,1783.3,1562.2,-221.1,1,0.0,0.12,32.1,0.252,-0.048,35.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2022-11-07,1783.3,1699.4,-83.9,0,0.0,0.12,19.9,0.255,-0.04,22.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2022-11-08,1783.3,1238.4,-544.9,1,0.0,0.12,24.5,0.25,-0.073,27.4,0.92,0.9,0.91,6,1.0,0.68,0,0.97,0.91
2022-11-09,1783.3,1275.7,-507.6,1,0.0,0.12,21.7,0.261,-0.037,24.6,0.92,0.9,0.91,6,1.0,0.94,1,0.97,0.91
2022-11-10,1783.3,1551.6,-231.7,1,0.0,0.12,19.5,0.242,-0.036,22.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2022-11-11,1783.3,1583.4,-199.9,1,0.0,0.12,30.1,0.279,-0.039,33.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2022-11-12,1783.3,1210.3,-573.0,1,0.0,0.12,22.6,0.241,-0.085,25.5,0.92,0.38,0.65,5,0.83,0.94,0,0.97,0.92
2022-11-13,1783.3,1778.0,-5.3,0,0.0,0.12,23.7,0.263,-0.054,26.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2022-11-14,1783.3,1507.9,-275.4,1,0.0,0.12,22.6,0.237,-0.061,25.5,0.92,0.61,0.76,5,0.83,0.94,0,0.97,0.98
2022-11-15,1783.3,903.3,-880.0,1,0.0,0.12,25.0,0.248,-0.073,27.9,0.41,0.61,0.51,5,0.83,0.94,0,0.97,0.94
2022-11-16,1783.3,1730.1,-53.2,0,0.2,0.121,19.1,0.233,-0.02,22.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2022-11-17,1783.3,1625.4,-157.9,1,0.0,0.12,21.4,0.289,-0.06,24.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2022-11-18,1783.3,1228.4,-554.9,1,0.0,0.12,17.7,0.255,-0.098,20.6,0.92,0.59,0.75,4,0.67,0.94,0,0.97,0.93
2022-11-19,1783.3,1780.8,-2.5,0,0.0,0.12,27.6,0.237,-0.031,30.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2022-11-20,1783.3,1251.7,-531.6,1,0.0,0.12,18.2,0.263,-0.05,21.1,0.92,0.35,0.64,5,0.83,0.94,0,0.97,0.95
2022-11-21,1783.3,1729.2,-54.1,0,0.0,0.12,25.9,0.212,-0.041,28.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2022-11-22,1783.3,1180.5,-602.8,1,0.0,0.12,21.6,0.246,-0.049,24.5,0.92,0.51,0.72,5,0.83,0.94,0,0.97,0.88
2022-11-23,1783.3,1395.8,-387.5,1,0.0,0.12,19.0,0.224,-0.066,21.9,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.96
2022-11-24,1783.3,1719.2,-64.1,0,0.0,0.12,28.5,0.218,-0.045,31.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2022-11-25,1783.3,1557.3,-226.0,1,0.0,0.12,24.9,0.266,-0.075,27.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2022-11-26,1783.3,1616.5,-166.8,1,0.0,0.12,24.8,0.262,-0.046,27.7,0.66,0.9,0.78,5,0.83,0.94,0,0.97,0.98
2022-11-27,1783.3,1698.4,-84.9,0,0.0,0.12,16.2,0.244,-0.038,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2022-11-28,1783.3,1084.9,-698.4,1,0.0,0.12,27.7,0.287,-0.07,30.6,0.92,0.59,0.75,6,1.0,0.94,1,0.97,0.95
2022-11-29,1783.3,1698.9,-84.4,0,0.9,0.125,21.6,0.251,-0.05,24.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2022-11-30,1783.3,1612.8,-170.5,1,0.0,0.12,20.5,0.254,-0.047,23.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2022-12-01,1783.3,1580.4,-202.9,1,0.0,0.12,25.4,0.247,-0.068,28.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2022-12-02,1783.3,1651.5,-131.8,0,0.0,0.12,20.3,0.298,-0.048,23.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2022-12-03,1783.3,1637.3,-146.0,0,0.0,0.12,29.2,0.268,-0.032,32.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2022-12-04,1783.3,1674.6,-108.7,0,0.0,0.12,29.3,0.278,-0.067,32.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2022-12-05,1783.3,1286.2,-497.1,1,0.0,0.12,23.3,0.233,-0.04,26.2,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.89
2022-12-06,1783.3,1163.0,-620.3,1,0.0,0.12,27.4,0.256,-0.068,30.3,0.41,0.9,0.66,5,0.83,0.94,0,0.97,0.86
2022-12-07,1783.3,1828.7,45.4,0,0.0,0.12,20.4,0.225,-0.034,23.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2022-12-08,1783.3,1722.4,-60.9,0,0.0,0.12,15.8,0.268,-0.038,20.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2022-12-09,1783.3,1727.5,-55.8,0,0.0,0.12,31.3,0.267,-0.043,34.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2022-12-10,1783.3,1332.3,-451.0,1,0.0,0.12,20.9,0.269,-0.024,23.8,0.92,0.52,0.72,5,0.83,0.94,0,0.97,0.89
2022-12-11,1783.3,1636.1,-147.2,0,0.0,0.12,31.6,0.239,-0.05,34.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2022-12-12,1783.3,1455.7,-327.6,1,0.0,0.12,28.4,0.224,-0.029,31.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2022-12-13,1783.3,1162.3,-621.0,1,0.0,0.12,24.5,0.274,-0.085,27.4,0.92,0.9,0.91,6,1.0,0.64,0,0.97,0.9
2022-12-14,1783.3,1354.6,-428.7,1,0.0,0.12,25.7,0.23,-0.065,28.6,0.92,0.54,0.73,5,0.83,0.94,0,0.97,0.93
2022-12-15,1783.3,1287.2,-496.1,1,0.0,0.12,31.4,0.26,-0.079,34.3,0.51,0.9,0.7,6,1.0,0.94,0,0.97,0.91
2022-12-16,1783.3,1293.7,-489.6,1,0.0,0.12,23.1,0.261,-0.04,26.0,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.95
2022-12-17,1783.3,1506.7,-276.6,1,0.0,0.12,23.6,0.243,-0.036,26.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.85
2022-12-18,1783.3,1265.7,-517.6,1,0.0,0.12,20.2,0.255,-0.022,23.1,0.92,0.9,0.91,6,1.0,0.94,1,0.97,0.91
2022-12-19,1783.3,1541.1,-242.2,1,0.0,0.12,25.1,0.249,-0.06,28.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2022-12-20,1783.3,1636.6,-146.7,0,0.0,0.12,16.9,0.235,-0.047,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2022-12-21,1783.3,1009.0,-774.3,1,0.0,0.12,24.5,0.231,-0.025,27.4,0.92,0.9,0.91,6,1.0,0.53,0,0.97,0.97
2022-12-22,1783.3,1285.5,-497.8,1,0.0,0.12,26.9,0.272,-0.065,29.8,0.92,0.43,0.68,5,0.83,0.94,0,0.97,0.96
2022-12-23,1783.3,1190.9,-592.4,1,0.0,0.12,28.7,0.234,-0.031,31.6,0.92,0.41,0.66,4,0.67,0.94,0,0.97,0.91
2022-12-24,1783.3,1247.0,-536.3,1,0.0,0.12,25.5,0.264,-0.061,28.4,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.88
2022-12-25,1783.3,1371.6,-411.7,1,0.0,0.12,19.6,0.27,-0.089,22.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.79
2022-12-26,1783.3,1423.0,-360.3,1,0.0,0.12,20.9,0.264,-0.087,23.8,0.67,0.9,0.78,6,1.0,0.94,0,0.97,0.95
2022-12-27,1783.3,1573.7,-209.6,1,0.0,0.12,30.1,0.267,-0.066,33.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2022-12-28,1783.3,1735.5,-47.8,0,0.0,0.12,23.0,0.268,-0.016,25.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2022-12-29,1783.3,1568.8,-214.5,1,0.0,0.12,22.4,0.258,-0.122,25.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2022-12-30,1783.3,1305.4,-477.9,1,0.0,0.12,24.5,0.268,-0.052,27.4,0.48,0.9,0.69,5,0.83,0.94,0,0.97,0.95
2022-12-31,1783.3,1690.6,-92.7,0,0.0,0.12,31.3,0.252,-0.033,34.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2023-01-01,1783.3,1703.0,-80.3,0,0.0,0.12,29.2,0.232,-0.054,32.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2023-01-02,1783.3,1542.5,-240.8,1,0.0,0.12,20.2,0.247,-0.037,23.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2023-01-03,1783.3,1609.7,-173.6,1,0.0,0.12,30.6,0.286,-0.043,33.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2023-01-04,1783.3,1720.5,-62.8,0,0.0,0.12,20.5,0.237,-0.059,23.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.98
2023-01-05,1783.3,1229.5,-553.8,1,0.0,0.12,24.9,0.231,-0.072,27.8,0.47,0.9,0.69,6,1.0,0.94,0,0.97,0.88
2023-01-06,1783.3,1678.3,-105.0,0,0.0,0.12,26.0,0.252,-0.08,28.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2023-01-07,1783.3,1655.4,-127.9,0,0.0,0.12,18.4,0.252,-0.051,21.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2023-01-08,1783.3,1336.6,-446.7,1,0.0,0.12,21.5,0.222,-0.02,24.4,0.48,0.9,0.69,5,0.83,0.94,0,0.97,0.99
2023-01-09,1783.3,1654.5,-128.8,0,0.0,0.12,21.2,0.26,-0.02,24.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.98
2023-01-10,1783.3,1274.8,-508.5,1,0.0,0.12,20.7,0.261,-0.065,23.6,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.89
2023-01-11,1783.3,1820.6,37.3,0,0.0,0.12,27.8,0.253,-0.019,30.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2023-01-12,1783.3,1615.3,-168.0,1,0.0,0.12,15.1,0.264,-0.066,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2023-01-13,1783.3,1265.9,-517.4,1,0.0,0.12,14.9,0.238,-0.067,20.0,0.92,0.9,0.91,4,0.67,0.64,0,0.97,0.94
2023-01-14,1783.3,1622.9,-160.4,1,0.0,0.12,25.7,0.213,-0.081,28.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2023-01-15,1783.3,1570.6,-212.7,1,2.5,0.132,24.1,0.251,-0.045,26.9,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.9
2023-01-16,1783.3,1614.3,-169.0,1,0.0,0.12,24.3,0.268,-0.081,27.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.95
2023-01-17,1783.3,1184.1,-599.2,1,0.0,0.12,21.4,0.25,-0.087,24.3,0.51,0.9,0.71,6,1.0,0.94,0,0.97,0.89
2023-01-18,1783.3,950.0,-833.3,1,0.0,0.12,16.8,0.243,-0.048,20.0,0.52,0.9,0.71,6,1.0,0.94,1,0.97,0.89
2023-01-19,1783.3,1135.2,-648.1,1,0.0,0.12,24.6,0.21,-0.053,27.5,0.92,0.38,0.65,5,0.83,0.94,0,0.97,0.9
2023-01-20,1783.3,1352.9,-430.4,1,0.0,0.12,28.2,0.258,-0.031,31.1,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.95
2023-01-21,1783.3,1013.3,-770.0,1,0.0,0.12,24.2,0.245,-0.061,27.1,0.92,0.9,0.91,5,0.83,0.52,0,0.97,0.92
2023-01-22,1783.3,859.1,-924.2,1,2.2,0.131,20.7,0.267,-0.025,23.5,0.92,0.35,0.64,5,0.83,0.94,1,0.96,0.9
2023-01-23,1783.3,1568.8,-214.5,1,0.0,0.12,23.9,0.253,-0.056,26.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2023-01-24,1783.3,1468.2,-315.1,1,0.0,0.12,23.4,0.247,-0.037,26.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2023-01-25,1783.3,1635.6,-147.7,0,0.0,0.12,24.5,0.272,-0.039,27.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.98
2023-01-26,1783.3,1336.8,-446.5,1,0.0,0.12,26.0,0.285,-0.091,28.9,0.53,0.9,0.72,5,0.83,0.94,0,0.97,0.91
2023-01-27,1783.3,1237.5,-545.8,1,0.0,0.12,24.3,0.248,-0.064,27.2,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.91
2023-01-28,1783.3,1674.4,-108.9,0,0.0,0.12,17.1,0.237,-0.06,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.98
2023-01-29,1783.3,1717.7,-65.6,0,2.1,0.13,21.5,0.246,-0.067,24.4,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.95
2023-01-30,1783.3,1632.6,-150.7,1,0.0,0.12,22.3,0.265,-0.098,25.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2023-01-31,1783.3,1437.1,-346.2,1,0.0,0.12,21.7,0.192,-0.018,24.6,0.61,0.9,0.76,6,1.0,0.94,0,0.97,0.93
2023-02-01,1783.3,1500.8,-282.5,1,0.0,0.12,20.6,0.269,-0.06,23.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2023-02-02,1783.3,976.7,-806.6,1,0.0,0.12,22.0,0.238,-0.04,24.9,0.92,0.5,0.71,4,0.67,0.94,1,0.97,0.88
2023-02-03,1783.3,1677.4,-105.9,0,0.0,0.12,33.3,0.264,-0.071,36.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2023-02-04,1783.3,1030.7,-752.6,1,0.0,0.12,27.4,0.285,-0.044,30.3,0.92,0.9,0.91,4,0.67,0.94,1,0.97,0.92
2023-02-05,1783.3,1597.8,-185.5,1,0.0,0.12,22.8,0.238,-0.07,25.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2023-02-06,1783.3,1685.4,-97.9,0,0.0,0.12,21.2,0.251,-0.083,24.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2023-02-07,1783.3,956.0,-827.3,1,0.0,0.12,28.3,0.236,-0.053,31.2,0.92,0.9,0.91,4,0.67,0.94,1,0.97,0.93
2023-02-08,1783.3,1308.2,-475.1,1,0.0,0.12,24.4,0.237,-0.014,27.3,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.94
2023-02-09,1783.3,1194.5,-588.8,1,0.0,0.12,26.2,0.255,-0.055,29.1,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.93
2023-02-10,1783.3,1674.6,-108.7,0,0.0,0.12,20.8,0.21,-0.023,23.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2023-02-11,1783.3,1313.3,-470.0,1,0.0,0.12,25.5,0.243,-0.051,28.4,0.92,0.6,0.76,6,1.0,0.94,0,0.97,0.89
2023-02-12,1783.3,1592.8,-190.5,1,0.0,0.12,23.6,0.267,-0.048,26.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2023-02-13,1783.3,1278.2,-505.1,1,1.4,0.127,23.5,0.242,-0.035,26.3,0.92,0.64,0.78,5,0.83,0.94,0,0.96,0.82
2023-02-14,1783.3,1278.5,-504.8,1,0.0,0.12,23.1,0.304,-0.098,26.0,0.54,0.9,0.72,4,0.67,0.94,0,0.97,0.94
2023-02-15,1783.3,1254.4,-528.9,1,0.0,0.12,29.6,0.279,-0.053,32.5,0.57,0.9,0.74,6,1.0,0.61,0,0.97,0.93
2023-02-16,1783.3,1415.0,-368.3,1,0.0,0.12,24.1,0.271,-0.029,27.0,0.92,0.9,0.91,5,0.83,0.71,0,0.97,0.93
2023-02-17,1783.3,1273.2,-510.1,1,0.0,0.12,24.9,0.248,-0.044,27.8,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.93
2023-02-18,1783.3,1648.7,-134.6,0,0.4,0.122,31.9,0.268,-0.066,34.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2023-02-19,1783.3,1815.2,31.9,0,0.0,0.12,28.3,0.273,-0.078,31.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2023-02-20,1783.3,1730.2,-53.1,0,0.0,0.12,19.2,0.259,-0.058,22.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.98
2023-02-21,1783.3,1674.2,-109.1,0,0.0,0.12,21.4,0.226,-0.053,24.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.95
2023-02-22,1783.3,1339.5,-443.8,1,3.2,0.136,24.2,0.237,-0.03,27.0,0.92,0.9,0.91,4,0.67,0.94,0,0.96,0.98
2023-02-23,1783.3,1347.0,-436.3,1,0.0,0.12,21.9,0.247,-0.038,24.8,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.91
2023-02-24,1783.3,1061.7,-721.6,1,0.0,0.12,24.8,0.273,-0.133,27.7,0.92,0.9,0.91,5,0.83,0.54,0,0.97,1.0
2023-02-25,1783.3,1143.7,-639.6,1,0.0,0.12,26.3,0.247,-0.078,29.2,0.92,0.31,0.61,5,0.83,0.94,0,0.97,0.89
2023-02-26,1783.3,1674.3,-109.0,0,0.0,0.12,21.0,0.233,-0.081,23.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2023-02-27,1783.3,1374.2,-409.1,1,0.0,0.12,23.0,0.249,-0.043,25.9,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.91
2023-02-28,1783.3,1806.6,23.3,0,0.0,0.12,22.9,0.274,-0.041,25.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2023-03-01,1783.3,1623.0,-160.3,1,0.0,0.12,26.7,0.231,-0.055,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2023-03-02,1783.3,1598.5,-184.8,1,0.0,0.12,29.2,0.25,-0.084,32.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2023-03-03,1783.3,1580.6,-202.7,1,0.0,0.12,26.0,0.248,-0.05,28.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2023-03-04,1783.3,1244.1,-539.2,1,0.0,0.12,25.5,0.259,-0.015,28.4,0.92,0.9,0.91,6,1.0,0.94,1,0.97,0.93
2023-03-05,1783.3,1376.9,-406.4,1,0.0,0.12,30.0,0.258,-0.071,32.9,0.55,0.9,0.73,6,1.0,0.94,0,0.97,0.97
2023-03-06,1783.3,1631.5,-151.8,1,0.0,0.12,30.8,0.267,-0.065,33.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2023-03-07,1783.3,1552.3,-231.0,1,0.0,0.12,23.3,0.241,-0.036,26.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2023-03-08,1783.3,1698.7,-84.6,0,0.0,0.12,32.5,0.227,-0.015,35.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2023-03-09,1783.3,1727.5,-55.8,0,0.2,0.121,32.0,0.234,-0.063,34.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2023-03-10,1783.3,1493.5,-289.8,1,0.0,0.12,26.1,0.267,-0.045,29.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2023-03-11,1783.3,1634.7,-148.6,0,2.9,0.134,21.6,0.274,-0.047,24.4,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.89
2023-03-12,1783.3,1441.6,-341.7,1,0.0,0.12,27.3,0.246,-0.036,30.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.89
